""19033283-fea6-4ddd-b049-ea321af1670b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Matamata""|""MAT""|10|1
""df4a00e8-bc74-4e43-9b97-977d542d2c9e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Bluff""|""Bluff""|10|1
""9dcdbed1-a1bc-4054-9915-1d32774e40c7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Auckland Domestic Airport""|""ADA""|10|1
""883c208a-dc89-4a60-8542-28cc81309420""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Christchurch Airport""|""CHZ""|10|1
""4224be41-0eed-4f64-bdec-f0c837d48867""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Dunedin Airport""|""DNA""|10|1
""4882ce13-98a0-4cee-894e-02dca40016a4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""New Plymouth""|""NPL""|10|1
""9df808ed-4972-453b-9864-f8ef3a34b342""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Papakura""|""PAK""|2|1
""2e99859d-a75a-400a-b222-5a1297fa5511""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Russell (Bay of Islands)""|""RUS""|10|1
""e1c245fb-b56a-461c-b244-5a7cd24753fb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Gisborne""|""GIS""|10|1
""a8355b3f-6ca6-4cef-bc5c-a1484bf3e405""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Coromandel""|""CML""|10|1
""9815ae16-54d8-4dde-b518-dbdd46f33d5b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Coromandel Kapanga Road""|""CMP""|10|1
""816a77b4-756c-4ab5-88e8-89cab63630a4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Paeroa""|""POA""|10|1
""8a156941-7681-4e15-9b8c-3bb13500d271""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Morrinsville""|""MOV""|10|1
""3abc8da8-33b6-4b98-bb2c-1ffa13fecfa9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Thames""|""TMZ""|10|1
""033672f4-1ffa-445e-b764-75869ce49895""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Whitianga""|""WHT""|10|1
""2f385f1b-c562-4def-a4d8-64ba067f5fb0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Sunkist Backpackers Lodge (Thames)""|""TMS""|10|1
""398da373-87a2-4b16-880f-25340b98f765""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""On the Beach Backpackers aka WHT YHA (Whitianga)""|""WOB""|10|1
""c15d0fb5-d3a0-4f6c-9dfb-819815f828cb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Bayfair (Tauranga)""|""MMB""|10|1
""c8cf9dcb-cc26-4146-96c3-7a299f62f694""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Auckland International Airport""|""AIR""|10|1
""25808db6-d550-42db-beba-7e3ea412c251""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""New Plymouth Boys High""|""NBH""|10|1
""efd75731-cfca-480c-87c2-75833c03475a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Manukau City (Auckland)""|""MNK""|10|1
""53597af0-db1b-44a0-a8c6-64b91377305c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Hastings""|""HST""|10|1
""95879e67-6687-403b-ae05-99a70a339798""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Clive""|""CLV""|10|1
""40fa7b27-8225-41a3-9187-5d426bf5e845""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Rotorua Airport""|""ROA""|10|1
""1d7ffb65-b9c4-4171-979d-f8fc507e8b9c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Whanganui / Wanganui""|""WAG""|10|1
""36c1afe9-a18d-4bfa-bfa6-ac46c7a3b72d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Wellington Airport""|""WLA""|10|1
""cd7be625-0345-4eb5-aa31-008a63b47e37""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""New Plymouth Boys High (First Pick Up)""|""NBX""|10|1
""2d3c49cd-3d9f-44de-a014-eac7dcb0b4dc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Agrodome (Rotorua)""|""AGR""|10|1
""7fe259cd-4efe-4dab-8430-52aafbe9d9b4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Kawakawa""|""KAK""|10|1
""630b6796-78ec-4ac5-8863-b3f10ca03e64""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Kaikohe""|""KOH""|10|1
""8dbf8a10-3365-4530-a761-86a8df77811d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Kaitaia""|""KAT""|10|1
""b1015d51-92f9-4b53-81e4-300daa8a2d24""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Hobbiton Movie Set""|""HOB""|10|1
""7c7a08f8-73be-45e8-b4ec-9a130625d0f0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Gore""|""GOR""|10|1
""d23b66ce-b855-45cc-9619-e1b785399cf6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Dunedin Otago University ""|""DUU""|10|1
""68fe34a3-9355-4555-b238-8fdd3a58e485""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Hornby (Christchurch)""|""HBY""|10|1
""83d5234b-7a28-4431-83ce-01f63e5506fa""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Akaroa""|""AKA""|10|1
""0b88d178-8a80-46a3-8884-afea8070fdeb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Akaroa Wharf""|""AKW""|10|1
""9aa3449b-4f72-414e-b80d-b6c024487cc8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Nelson Girls College  STUDENTS ONLY""|""NGC""|10|1
""39b946f1-db8c-4462-84bd-f4a39baecc56""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Nelson College STUDENTS ONLY""|""NBC""|10|1
